Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2219A","Acerra scuola Caporale","SPO.IT2219A_5_BETA_2015-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","34.705","ug/m3","96.71","1","Traffic","Urban","14.3698","40.9411","27.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2219A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT085A","PROVINCIAL MONITORING NETWORK OF BOLZANO","IT1334A","BZ5 Bolzano","SPO.IT1334A_5_nephelometry_beta_2016-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.521","ug/m3","98.23","1","Traffic","Urban","11.3403","46.4953","260.0","Bolzano                                                                         ","IT034C1                                           ","107843","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1334A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT2257A","Monte Romano","SPO.IT2257A_5_BETA_2016-05-26_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.139","ug/m3","98.90","1","Background","Suburban","11.9109","42.2686","231.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2257A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT114A","Rete di Rilevamento della Qualità dell'Aria della Provincia di Sondrio","IT1190A","MORBEGNO","SPO.IT1190A_5_BETA_1999-12-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","18.524","ug/m3","98.08","1","Background","Urban","9.5664","46.1317","262.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1190A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1903A","Asti - Baussano","SPO.IT1903A_5_gravi_2008-04-04_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","30.376","ug/m3","96.99","1","Traffic","Urban","8.1976","44.8942","119.0","Asti                                                                            ","IT045C1                                           ","75051","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1903A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT0872A","CECCANO","SPO.IT0872A_5_BETA_2010-08-19_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","36.017","ug/m3","96.16","1","Traffic","Urban","13.3372","41.5700","134.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0872A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT133A","MONITORING NETWORK OF REGIONE BASILICATA","IT2202A","GRUMENTO 3","SPO.IT2202A_5_BETA_2013-03-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","18.067","ug/m3","96.71","1","Industrial","Suburban","15.8914","40.2884","735.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2202A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT245A","EDISON","IT1766A","Firmo","SPO.IT1766A_5_BETA_2004-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","25.316","ug/m3","91.23","1","Industrial","Rural","16.1940","39.7138","325.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1766A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT119A","Aosta Valley Air Quality Network","IT0983A","AOSTA (PIAZZA PLOUVES)","SPO.IT0983A_5_BETA_2012-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.286","ug/m3","99.73","1","Background","Urban","7.3242","45.7358","581.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0983A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT074A","URBAN MONITORING NETWORK OF SIRACUSA","IT1348A","SR - Pantheon","SPO.IT1348A_5_BETA_2017-04-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","26.377","ug/m3","96.44","1","Traffic","Urban","15.2853","37.0678","9.0","Siracusa                                                                        ","IT509C1                                           ","119056","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1348A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT223A","REGIONE PUGLIA","IT1618A","Brindisi VIA TARANTO","SPO.IT1618A_5_BETA_2004-05-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","24.801","ug/m3","94.79","1","Traffic","Urban","17.9481","40.6439","10.0","Brindisi                                                                        ","IT521C1                                           ","84465","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1618A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT2264A","Civitavecchia Porto","SPO.IT2264A_5_BETA_2012-05-06_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.905","ug/m3","94.79","1","Industrial","Urban","11.7883","42.0969","","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2264A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT099A","Rete di Rilevamento della Qualità dell'Aria della Provincia di Mantova","IT1388A","PONTI SUL MINCIO","SPO.IT1388A_5_BETA_2006-12-19_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","27.058","ug/m3","98.36","1","Background","Suburban","10.6919","45.4108","113.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1388A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT119A","Aosta Valley Air Quality Network","IT2284A","AOSTA I maggio","SPO.IT2284A_5_BETA_2019-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","20.186","ug/m3","98.90","1","Industrial","Suburban","7.3219","45.7324","","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2284A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT099A","Rete di Rilevamento della Qualità dell'Aria della Provincia di Mantova","IT1869A","MANTOVA - piazza GRAMSCI","SPO.IT1869A_5_BETA_2004-12-27_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","30.821","ug/m3","100.00","1","Traffic","Urban","10.7819","45.1644","19.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1869A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT0885A","CIVITAVECCHIA","SPO.IT0885A_5_BETA_2005-04-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.394","ug/m3","96.71","1","Background","Urban","11.8025","42.0917","26.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0885A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT0952A","CASTEL DI GUIDO","SPO.IT0952A_5_BETA_2010-07-26_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","18.326","ug/m3","95.89","1","Background","Rural","12.2664","41.8894","66.0","Roma                                                                            ","IT001C1                                           ","2808293","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0952A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT218A","COMUNE DI BARI","IT1621A","CAVOUR","SPO.IT1621A_5_BETA_2015-02-11_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","24.638","ug/m3","90.68","1","Traffic","Urban","16.8733","41.1233","10.0","Bari                                                                            ","IT008C1                                           ","315284","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1621A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT223A","REGIONE PUGLIA","IT2019A","Rosati","SPO.IT2019A_5_BETA_2011-02-08_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","22.531","ug/m3","94.52","1","Background","Urban","15.5478","41.4539","76.0","Foggia                                                                          ","IT031C1                                           ","149673","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2019A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT0865A","APRILIA 2","SPO.IT0865A_5_BETA_2008-03-14_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","23.433","ug/m3","96.71","1","Background","Urban","12.6536","41.5953","81.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0865A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT1837A","FERMI","SPO.IT1837A_5_BETA_2006-12-17_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","29.742","ug/m3","97.53","1","Traffic","Urban","12.4694","41.8642","17.0","Roma                                                                            ","IT001C1                                           ","2808293","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1837A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA","IT0815A","Gela - Enimed","SPO.IT0815A_5_BETA_2006-12-31_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","23.251","ug/m3","93.70","1","Background","Suburban","14.2835","37.0629","13.0","Gela                                                                            ","IT069C1                                           ","72187","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0815A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2273A","Polla Area tritovagliatore","SPO.IT2273A_5_BETA_2016-11-18_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.168","ug/m3","92.88","1","Industrial","Suburban","15.5283","40.4870","445.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2273A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT1836A","CIPRO","SPO.IT1836A_5_BETA_2006-12-17_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","23.883","ug/m3","96.16","1","Background","Urban","12.4475","41.9064","24.0","Roma                                                                            ","IT001C1                                           ","2808293","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1836A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT252A","RETE REGIONALE UMBRIA","IT1011A","CARRARA","SPO.IT1011A_5_BETA_2012-11-13_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","25.577","ug/m3","97.81","1","Traffic","Urban","12.6508","42.5600","128.0","Terni                                                                           ","IT515C1                                           ","110003","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1011A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT1504A","SA22 Ospedale via Vernieri","SPO.IT1504A_5_BETA_2016-03-10_22:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","21.661","ug/m3","91.24","1","Traffic","Urban","14.7697","40.6839","35.0","Salerno                                                                         ","IT032C1                                           ","131556","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1504A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT2248A","Aurelia","SPO.IT2248A_5_BETA_2016-05-17_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","14.167","ug/m3","92.05","1","Background","Rural","11.7932","42.1373","","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2248A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT0469A","Torino - Consolata","SPO.IT0469A_5_gravi_1999-07-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","28.333","ug/m3","96.16","1","Traffic","Urban","7.6782","45.0759","243.0","Torino                                                                          ","IT004C1                                           ","857910","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0469A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT137A","RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI PESCARA","IT1264A","PE - VIA FIRENZE","SPO.IT1264A_5_BETA_1999-04-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","23.994","ug/m3","93.97","1","Traffic","Urban","14.2131","42.4664","9.0","Pescara                                                                         ","IT019C1                                           ","119862","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1264A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
